country,project-name,unit-name,capacity-(mw),status,reactor-type,model,owner,operator,lat,lng,location-accuracy,state/province,region,url,areas-subnat-sat-display
Czech Republic,Temelin nuclear power plant,3,1200.0,announced,unknown,unknown,CEZ AS [100%],CEZ,49.1796,14.3795,exact,Southwest,Europe,https://www.gem.wiki/Temelin_nuclear_power_plant,"Southwest, Czech Republic"
Czech Republic,Temelin nuclear power plant,4,1200.0,announced,unknown,unknown,CEZ AS [100%],CEZ,49.1796,14.3795,exact,Southwest,Europe,https://www.gem.wiki/Temelin_nuclear_power_plant,"Southwest, Czech Republic"
Czech Republic,Temelin nuclear power plant,Original 3,1000.0,cancelled,pressurized water reactor,VVER V-320,,,49.1796,14.3795,exact,Southwest,Europe,https://www.gem.wiki/Temelin_nuclear_power_plant,"Southwest, Czech Republic"
Czech Republic,Temelin nuclear power plant,Original 4,1000.0,cancelled,pressurized water reactor,VVER V-320,,,49.1796,14.3795,exact,Southwest,Europe,https://www.gem.wiki/Temelin_nuclear_power_plant,"Southwest, Czech Republic"
United States,Three Mile Island nuclear power plant,1,880.0,retired,pressurized water reactor,B&W LLP (DRYAMB),Exelon [100%],Exelon Generation CO LLC,40.1539,-76.7248,exact,Pennsylvania,Americas,https://www.gem.wiki/Three_Mile_Island_nuclear_power_plant,"Pennsylvania, United States"
United States,Three Mile Island nuclear power plant,2,959.0,retired,pressurized water reactor,unknown,,General Public Utilities,40.1539,-76.7248,exact,Pennsylvania,Americas,https://www.gem.wiki/Three_Mile_Island_nuclear_power_plant,"Pennsylvania, United States"
Germany,THTR-300 nuclear power plant,--,308.0,retired,high temperature gas reactor,Pebble bed reactor,Hochtemperatur-Kernkraftwerk GMBH [100%],Hochtemperatur-Kernkraftwerk GMBH,51.6803,7.97201,exact,North Rhine-Westphalia,Europe,https://www.gem.wiki/THTR-300_nuclear_power_plant,"North Rhine-Westphalia, Germany"
China,Tianwan nuclear power plant,1-1,1060.0,operating,pressurized water reactor,VVER V-428,China National Nuclear Power CO LTD [100%],Jiangsu Nuclear Power CO LTD,34.6877,119.4616,exact,Jiangsu,Asia,https://www.gem.wiki/Tianwan_nuclear_power_plant,"Jiangsu, China"
China,Tianwan nuclear power plant,1-2,1060.0,operating,pressurized water reactor,VVER V-428,China National Nuclear Power CO LTD [100%],Jiangsu Nuclear Power CO LTD,34.6877,119.4616,exact,Jiangsu,Asia,https://www.gem.wiki/Tianwan_nuclear_power_plant,"Jiangsu, China"
China,Tianwan nuclear power plant,2-3,1126.0,operating,pressurized water reactor,VVER V-428M,China National Nuclear Power CO LTD [100%],Jiangsu Nuclear Power CO LTD,34.6877,119.4616,exact,Jiangsu,Asia,https://www.gem.wiki/Tianwan_nuclear_power_plant,"Jiangsu, China"
China,Tianwan nuclear power plant,2-4,1126.0,operating,pressurized water reactor,VVER V-428M,China National Nuclear Power CO LTD [100%],Jiangsu Nuclear Power CO LTD,34.6877,119.4616,exact,Jiangsu,Asia,https://www.gem.wiki/Tianwan_nuclear_power_plant,"Jiangsu, China"
China,Tianwan nuclear power plant,3-5,1118.0,operating,pressurized water reactor,CNP-1000,China National Nuclear Power CO LTD [100%],Jiangsu Nuclear Power CO LTD,34.6877,119.4616,exact,Jiangsu,Asia,https://www.gem.wiki/Tianwan_nuclear_power_plant,"Jiangsu, China"
China,Tianwan nuclear power plant,3-6,1118.0,operating,pressurized water reactor,CNP-1000,China National Nuclear Power CO LTD [100%],Jiangsu Nuclear Power CO LTD,34.6877,119.4616,exact,Jiangsu,Asia,https://www.gem.wiki/Tianwan_nuclear_power_plant,"Jiangsu, China"
China,Tianwan nuclear power plant,4-7,1265.0,construction,pressurized water reactor,VVER-1200/V-491,China National Nuclear Power CO LTD [100%],Jiangsu Nuclear Power CO LTD,34.6877,119.4616,exact,Jiangsu,Asia,https://www.gem.wiki/Tianwan_nuclear_power_plant,"Jiangsu, China"
China,Tianwan nuclear power plant,4-8,1265.0,construction,pressurized water reactor,VVER-1200/V-491,China National Nuclear Power CO LTD [100%],Jiangsu Nuclear Power CO LTD,34.6877,119.4616,exact,Jiangsu,Asia,https://www.gem.wiki/Tianwan_nuclear_power_plant,"Jiangsu, China"
Belgium,Tihange nuclear power plant,1,1009.0,operating,pressurized water reactor,Framatome 3 loops reactor,Engie Electrabel [100%],Engie Electrabel,50.5334,5.2714,exact,Liège,Europe,https://www.gem.wiki/Tihange_nuclear_power_plant,"Liège, Belgium"
Belgium,Tihange nuclear power plant,2,1055.0,retired,pressurized water reactor,WH 3LP,Engie Electrabel [100%],Engie Electrabel,50.5334,5.2714,exact,Liège,Europe,https://www.gem.wiki/Tihange_nuclear_power_plant,"Liège, Belgium"
Belgium,Tihange nuclear power plant,3,1089.0,operating,pressurized water reactor,WH 3LP,Engie Electrabel [100%],Engie Electrabel,50.5334,5.2714,exact,Liège,Europe,https://www.gem.wiki/Tihange_nuclear_power_plant,"Liège, Belgium"
Japan,Tokai nuclear power plant,1,166.0,retired,gas-cooled reactor,MAGNOX,Japan Atomic Power CO [100%],Japan Atomic Power CO,36.4215,140.6028,exact,,Asia,https://www.gem.wiki/Tokai_nuclear_power_plant,Japan
Japan,Tokai nuclear power plant,2,1100.0,mothballed,boiling water reactor,BWR-5,Japan Atomic Power CO [100%],Japan Atomic Power CO,36.4215,140.6028,exact,,Asia,https://www.gem.wiki/Tokai_nuclear_power_plant,Japan
Japan,Tomari nuclear power plant,1,579.0,mothballed,pressurized water reactor,M (2-loop),Hokkaido Electric Power CO INC [100%],Hokkaido Electric Power CO INC,43.0367,140.5125,exact,,Asia,https://www.gem.wiki/Tomari_nuclear_power_plant,Japan
Japan,Tomari nuclear power plant,2,579.0,mothballed,pressurized water reactor,M (2-loop),Hokkaido Electric Power CO INC [100%],Hokkaido Electric Power CO INC,43.0367,140.5125,exact,,Asia,https://www.gem.wiki/Tomari_nuclear_power_plant,Japan
Japan,Tomari nuclear power plant,3,912.0,mothballed,pressurized water reactor,M (3-loop),Hokkaido Electric Power CO INC [100%],Hokkaido Electric Power CO INC,43.0367,140.5125,exact,,Asia,https://www.gem.wiki/Tomari_nuclear_power_plant,Japan
China,Tongren nuclear power plant,1,1250.0,cancelled,unknown,unknown,China General Nuclear Power Group Co Ltd [100%],China General Nuclear Power Group,27.7447,109.1773,approximate,Guizhou,Asia,https://www.gem.wiki/Tongren_nuclear_power_plant,"Guizhou, China"
China,Tongren nuclear power plant,2,1250.0,cancelled,unknown,unknown,China General Nuclear Power Group Co Ltd [100%],China General Nuclear Power Group,27.7447,109.1773,approximate,Guizhou,Asia,https://www.gem.wiki/Tongren_nuclear_power_plant,"Guizhou, China"
United Kingdom,Torness nuclear power plant,1,682.0,operating,gas-cooled reactor,AGR,EDF Energy Ltd [100%],EDF Energy,55.9679,-2.4086,exact,Scotland,Europe,https://www.gem.wiki/Torness_nuclear_power_plant,"Scotland, United Kingdom"
United Kingdom,Torness nuclear power plant,2,682.0,operating,gas-cooled reactor,AGR,EDF Energy Ltd [100%],EDF Energy,55.9679,-2.4086,exact,Scotland,Europe,https://www.gem.wiki/Torness_nuclear_power_plant,"Scotland, United Kingdom"
United Kingdom,Trawsfynydd nuclear power plant,1,235.0,retired,gas-cooled reactor,MAGNOX,Nuclear Decommissioning Authority [100%],Magnox LTD,52.9252,-3.9474,exact,Wales,Europe,https://www.gem.wiki/Trawsfynydd_nuclear_power_plant,"Wales, United Kingdom"
United Kingdom,Trawsfynydd nuclear power plant,2,235.0,retired,gas-cooled reactor,MAGNOX,Nuclear Decommissioning Authority [100%],Magnox LTD,52.9252,-3.9474,exact,Wales,Europe,https://www.gem.wiki/Trawsfynydd_nuclear_power_plant,"Wales, United Kingdom"
France,Tricastin nuclear power plant,1,955.0,operating,pressurized water reactor,CP1,Electricité de France SA [100%],Electricité de France,44.3311,4.7311,exact,Auvergne-Rhône-Alpes,Europe,https://www.gem.wiki/Tricastin_nuclear_power_plant,"Auvergne-Rhône-Alpes, France"
France,Tricastin nuclear power plant,2,955.0,operating,pressurized water reactor,CP1,Electricité de France SA [100%],Electricité de France,44.3311,4.7311,exact,Auvergne-Rhône-Alpes,Europe,https://www.gem.wiki/Tricastin_nuclear_power_plant,"Auvergne-Rhône-Alpes, France"
France,Tricastin nuclear power plant,3,955.0,operating,pressurized water reactor,CP1,Electricité de France SA [100%],Electricité de France,44.3311,4.7311,exact,Auvergne-Rhône-Alpes,Europe,https://www.gem.wiki/Tricastin_nuclear_power_plant,"Auvergne-Rhône-Alpes, France"
France,Tricastin nuclear power plant,4,955.0,operating,pressurized water reactor,CP1,Electricité de France SA [100%],Electricité de France,44.3311,4.7311,exact,Auvergne-Rhône-Alpes,Europe,https://www.gem.wiki/Tricastin_nuclear_power_plant,"Auvergne-Rhône-Alpes, France"
Spain,Trillo nuclear power plant,1,1066.0,operating,pressurized water reactor,PWR 3 Loop,Iberdrola; Gas Natural; Hidroeléctrica del Cantábrico; Nuclenor [100%],Centrales Nucleares Almaraz-Trillo,40.7016,-2.6227,exact,Castile-La Mancha,Europe,https://www.gem.wiki/Trillo_nuclear_power_plant,"Castile-La Mancha, Spain"
Spain,Trillo nuclear power plant,2,1000.0,cancelled,pressurized water reactor,unknown,,,40.7016,-2.6227,exact,Castile-La Mancha,Europe,https://www.gem.wiki/Trillo_nuclear_power_plant,"Castile-La Mancha, Spain"
United States,Trojan nuclear power plant,--,1155.0,retired,pressurized water reactor,unknown,,Portland General Electric,46.0392,-122.8843,exact,Oregon,Americas,https://www.gem.wiki/Trojan_nuclear_power_plant,"Oregon, United States"
Japan,Tsuruga nuclear power plant,1,357.0,retired,boiling water reactor,BWR-2,Japan Atomic Power CO [100%],Japan Atomic Power CO,35.7506,136.0197,exact,,Asia,https://www.gem.wiki/Tsuruga_nuclear_power_plant,Japan
Japan,Tsuruga nuclear power plant,2,1160.0,mothballed,pressurized water reactor,M (4-loop),Japan Atomic Power CO [100%],Japan Atomic Power CO,35.7506,136.0197,exact,,Asia,https://www.gem.wiki/Tsuruga_nuclear_power_plant,Japan
Japan,Tsuruga nuclear power plant,3,1538.0,shelved,pressurized water reactor,Mitsubishi advanced pressurized water reactor (APWR),Japan Atomic Power CO [100%],Japan Atomic Power CO,35.7506,136.0197,exact,,Asia,https://www.gem.wiki/Tsuruga_nuclear_power_plant,Japan
Japan,Tsuruga nuclear power plant,4,1538.0,shelved,pressurized water reactor,Mitsubishi advanced pressurized water reactor (APWR),Japan Atomic Power CO [100%],Japan Atomic Power CO,35.7506,136.0197,exact,,Asia,https://www.gem.wiki/Tsuruga_nuclear_power_plant,Japan
United States,Turkey Point nuclear power station,3,829.0,operating,pressurized water reactor,WH 3LP (DRYAMB),Florida Power & Light Co,Florida Power & Light,25.43448,-80.3324,exact,,Americas,https://www.gem.wiki/Turkey_Point_nuclear_power_station,United States
United States,Turkey Point nuclear power station,4,829.0,operating,pressurized water reactor,WH 3LP (DRYAMB),Florida Power & Light Co,Florida Power & Light,25.43448,-80.3324,exact,,Americas,https://www.gem.wiki/Turkey_Point_nuclear_power_station,United States
United States,Turkey Point nuclear power station,6,1250.0,pre-construction,pressurized water reactor,AP-1000,Florida Power & Light Co,Florida Power & Light,25.43448,-80.3324,exact,,Americas,https://www.gem.wiki/Turkey_Point_nuclear_power_station,United States
United States,Turkey Point nuclear power station,7,1250.0,pre-construction,pressurized water reactor,AP-1000,Florida Power & Light Co,Florida Power & Light,25.43448,-80.3324,exact,,Americas,https://www.gem.wiki/Turkey_Point_nuclear_power_station,United States
Russia,Tver nuclear power plant,1,1200.0,cancelled,pressurized water reactor,VVER-1200,Rosatom [100%],Rosenergoatom,57.87852,35.0063,approximate,Tver Oblast,Europe,https://www.gem.wiki/Tver_nuclear_power_plant,"Tver Oblast, Russia"
Russia,Tver nuclear power plant,2,1200.0,cancelled,pressurized water reactor,VVER-1200,Rosatom [100%],Rosenergoatom,57.87852,35.0063,approximate,Tver Oblast,Europe,https://www.gem.wiki/Tver_nuclear_power_plant,"Tver Oblast, Russia"
Russia,Tver nuclear power plant,3,1200.0,cancelled,pressurized water reactor,VVER-1200,Rosatom [100%],Rosenergoatom,57.87852,35.0063,approximate,Tver Oblast,Europe,https://www.gem.wiki/Tver_nuclear_power_plant,"Tver Oblast, Russia"
Russia,Tver nuclear power plant,4,1200.0,cancelled,pressurized water reactor,VVER-1200,Rosatom [100%],Rosenergoatom,57.87852,35.0063,approximate,Tver Oblast,Europe,https://www.gem.wiki/Tver_nuclear_power_plant,"Tver Oblast, Russia"
United States,Tyrone nuclear power plant,1,1100.0,cancelled,pressurized water reactor,unknown,Northern States Power Co [100%],,44.7055,-91.85201,exact,Wisconsin,Americas,https://www.gem.wiki/Tyrone_nuclear_power_plant,"Wisconsin, United States"
United States,Tyrone nuclear power plant,2,1150.0,cancelled,pressurized water reactor,unknown,Northern States Power Co [100%],,44.7055,-91.85201,exact,Wisconsin,Americas,https://www.gem.wiki/Tyrone_nuclear_power_plant,"Wisconsin, United States"
Kazakhstan,Ulken nuclear power plant,1,1200.0,announced,unknown,unknown,,,45.2157,73.9596,approximate,Almaty Region,Asia,https://www.gem.wiki/Ulken_nuclear_power_plant,"Almaty Region, Kazakhstan"
Kazakhstan,Ulken nuclear power plant,2,1200.0,announced,unknown,unknown,,,45.2157,73.9596,approximate,Almaty Region,Asia,https://www.gem.wiki/Ulken_nuclear_power_plant,"Almaty Region, Kazakhstan"
Germany,Unterweser nuclear power plant,--,1410.0,retired,pressurized water reactor,unknown,PreussenElektra GmbH [100%],PreussenElektra,53.4282,8.4791,exact,Lower Saxony,Europe,https://www.gem.wiki/Unterweser_nuclear_power_plant,"Lower Saxony, Germany"
Russia,Ust-Kuyga nuclear power plant,1,55.0,pre-construction,pressurized water reactor,RITM-200N,Rosatom [100%],Rosenergoatom,69.99634,135.5713,approximate,Yakutia,Europe,https://www.gem.wiki/Ust-Kuyga_nuclear_power_plant,"Yakutia, Russia"
Spain,Valdecaballeros nuclear power plant,1,975.0,cancelled,boiling water reactor,unknown,,,39.29601,-5.1866,exact,Extremadura,Europe,https://www.gem.wiki/Valdecaballeros_nuclear_power_plant,"Extremadura, Spain"
Spain,Valdecaballeros nuclear power plant,2,975.0,cancelled,boiling water reactor,unknown,,,39.29601,-5.1866,exact,Extremadura,Europe,https://www.gem.wiki/Valdecaballeros_nuclear_power_plant,"Extremadura, Spain"
United States,Vallecitos nuclear power plant,--,24.0,retired,boiling water reactor,unknown,General Electric; Pacific Gas And Electric CO [100%],General Electric,37.61101,-121.8368,exact,California,Americas,https://www.gem.wiki/Vallecitos_nuclear_power_plant,"California, United States"
United States,Vandalia nuclear power plant,1,1270.0,cancelled,pressurized water reactor,unknown,Iowa Power & Light CO [100%],,41.55501,-93.2814,exact,Iowa,Americas,https://www.gem.wiki/Vandalia_nuclear_power_plant,"Iowa, United States"
Spain,Vandellos nuclear power plant,1,500.0,retired,gas-cooled reactor,unknown,Hispano-Francesa De Energia Nuclear SA [100%],Hispano-Francesa De Energia Nuclear SA,40.9511,0.8662,exact,Catalonia,Europe,https://www.gem.wiki/Vandellos_nuclear_power_plant,"Catalonia, Spain"
Spain,Vandellos nuclear power plant,2,1087.0,operating,pressurized water reactor,WH 3LP,Endesa; Iberdrola [100%],Asociación Nuclear Ascó-Vandellós AIE,40.9511,0.8662,exact,Catalonia,Europe,https://www.gem.wiki/Vandellos_nuclear_power_plant,"Catalonia, Spain"
United States,Vermont Yankee nuclear power plant,--,635.0,retired,boiling water reactor,BWR-4 (Mark 1),Entergy Nuclear Operations INC [100%],Entergy Nuclear Operations INC,42.77901,-72.51301,exact,Vermont,Americas,https://www.gem.wiki/Vermont_Yankee_nuclear_power_plant,"Vermont, United States"
United States,Verplanck nuclear power plant,1,1115.0,cancelled,boiling water reactor,unknown,Consolidated Edison CO [100%],,41.2617,-73.9574,exact,New York,Americas,https://www.gem.wiki/Verplanck_nuclear_power_plant,"New York, United States"
United States,Verplanck nuclear power plant,2,1115.0,cancelled,boiling water reactor,unknown,Consolidated Edison CO [100%],,41.2617,-73.9574,exact,New York,Americas,https://www.gem.wiki/Verplanck_nuclear_power_plant,"New York, United States"
United States,Victoria County nuclear power plant,1,1535.0,cancelled,boiling water reactor,unknown,Exelon Nuclear Texas Holdings LLC [100%],,28.6144,-97.0306,exact,Texas,Americas,https://www.gem.wiki/Victoria_County_nuclear_power_plant,"Texas, United States"
